customer_id,age,occupation,income,pep,kyc_risk_score,branch
CUST003801,29,Farmer,13679,0,53,Indore
CUST003802,51,Professional,38878,0,12,Indore
CUST003803,54,Student,27787,0,10,Mumbai
CUST003804,71,Professional,6651,0,12,Nagpur
CUST003805,32,Student,16727,0,64,Pune
CUST003806,34,Business,10927,0,51,Mumbai
CUST003807,47,Business,11550,0,55,Mumbai
CUST003808,27,Business,11291,0,28,Pune
CUST003809,37,Business,31658,0,22,Nagpur
CUST003810,52,Farmer,41190,0,15,Pune
CUST003811,52,Student,12881,0,18,Bhopal
CUST003812,73,Student,5658,0,39,Pune
CUST003813,30,Student,4148,0,30,Indore
CUST003814,35,Business,93428,0,37,Bhopal
CUST003815,19,Business,24604,0,66,Nagpur
CUST003816,71,Professional,39097,0,13,Indore
CUST003817,73,Business,19209,0,58,Nagpur
CUST003818,46,Professional,4980,0,61,Pune
CUST003819,31,Professional,29422,0,25,Nagpur
CUST003820,29,Farmer,69940,0,76,Nagpur
CUST003821,28,Business,14179,0,25,Indore
CUST003822,65,Farmer,4664,0,55,Bhopal
CUST003823,44,Business,9723,0,36,Nagpur
CUST003824,69,Farmer,40558,0,56,Indore
CUST003825,34,Farmer,27634,0,24,Indore
CUST003826,19,Salaried,51090,0,58,Indore
CUST003827,43,Salaried,22162,0,55,Bhopal
CUST003828,37,Salaried,35564,0,65,Bhopal
CUST003829,32,Salaried,16402,0,59,Indore
CUST003830,19,Student,10206,0,51,Nagpur
CUST003831,27,Business,35639,0,32,Mumbai
CUST003832,18,Business,41070,0,76,Pune
CUST003833,26,Professional,14399,0,14,Nagpur
CUST003834,56,Business,64692,0,47,Bhopal
CUST003835,57,Professional,66216,0,30,Indore
CUST003836,29,Business,11335,0,76,Pune
CUST003837,65,Business,11674,0,56,Nagpur
CUST003838,68,Business,12030,0,13,Indore
CUST003839,31,Student,20159,0,61,Bhopal
CUST003840,71,Student,16933,0,51,Nagpur
CUST003841,68,Salaried,8836,0,52,Nagpur
CUST003842,74,Professional,12256,0,14,Pune
CUST003843,44,Salaried,5040,0,79,Indore
CUST003844,66,Farmer,5568,0,77,Pune
CUST003845,28,Salaried,7810,0,11,Bhopal
CUST003846,75,Business,88825,0,21,Indore
CUST003847,22,Salaried,79517,0,70,Indore
CUST003848,44,Farmer,37216,0,66,Pune
CUST003849,72,Farmer,14497,0,10,Bhopal
CUST003850,48,Professional,7731,0,42,Pune
CUST003851,38,Farmer,21837,0,56,Mumbai
CUST003852,60,Salaried,30020,0,71,Indore
CUST003853,65,Farmer,13023,0,35,Pune
CUST003854,32,Farmer,28859,0,26,Pune
CUST003855,32,Salaried,9665,0,22,Indore
CUST003856,36,Farmer,14695,0,23,Pune
CUST003857,32,Student,18386,0,33,Bhopal
CUST003858,39,Professional,81613,0,76,Mumbai
CUST003859,54,Student,12141,0,26,Bhopal
CUST003860,45,Student,121644,0,28,Mumbai
CUST003861,65,Salaried,29911,0,59,Nagpur
CUST003862,68,Business,129436,0,33,Nagpur
CUST003863,27,Salaried,10987,0,40,Pune
CUST003864,43,Student,10053,0,11,Mumbai
CUST003865,48,Professional,12985,0,54,Pune
CUST003866,58,Farmer,22373,0,61,Indore
CUST003867,31,Professional,72076,0,43,Mumbai
CUST003868,46,Salaried,14289,0,45,Mumbai
CUST003869,39,Student,41314,0,33,Bhopal
CUST003870,39,Professional,85250,0,80,Indore
CUST003871,60,Salaried,26363,0,53,Mumbai
CUST003872,34,Salaried,47399,0,56,Indore
CUST003873,59,Salaried,12529,0,79,Pune
CUST003874,24,Business,29329,0,68,Nagpur
CUST003875,25,Farmer,35123,0,47,Pune
CUST003876,73,Student,8577,0,49,Indore
CUST003877,45,Farmer,11740,0,20,Mumbai
CUST003878,29,Professional,17843,0,75,Pune
CUST003879,27,Business,7050,1,12,Pune
CUST003880,64,Student,13223,0,77,Mumbai
CUST003881,67,Business,19296,0,77,Mumbai
CUST003882,21,Farmer,7837,0,56,Mumbai
CUST003883,32,Farmer,77956,0,31,Bhopal
CUST003884,28,Salaried,44693,0,31,Mumbai
CUST003885,32,Business,260494,0,79,Mumbai
CUST003886,45,Business,9217,0,45,Nagpur
CUST003887,43,Student,30178,0,59,Mumbai
CUST003888,44,Professional,13304,0,69,Bhopal
CUST003889,26,Student,10017,0,10,Nagpur
CUST003890,34,Farmer,42734,0,49,Pune
CUST003891,64,Farmer,22891,0,18,Nagpur
CUST003892,66,Professional,17033,0,27,Pune
CUST003893,48,Business,26938,0,41,Indore
CUST003894,68,Business,12067,0,63,Indore
CUST003895,55,Business,11808,0,41,Bhopal
CUST003896,22,Business,13621,0,45,Pune
CUST003897,75,Professional,49729,0,25,Mumbai
CUST003898,61,Business,46544,0,36,Indore
CUST003899,27,Student,8953,0,51,Nagpur
CUST003900,58,Salaried,75030,0,76,Bhopal
CUST003901,51,Salaried,21545,0,70,Pune
CUST003902,60,Professional,29811,0,48,Nagpur
CUST003903,52,Farmer,13332,0,68,Pune
CUST003904,22,Student,22354,0,44,Nagpur
CUST003905,42,Student,9979,0,24,Indore
CUST003906,45,Farmer,12738,0,31,Indore
CUST003907,66,Student,40023,1,38,Mumbai
CUST003908,24,Salaried,40752,0,56,Pune
CUST003909,73,Professional,30835,0,65,Indore
CUST003910,21,Salaried,16305,0,45,Bhopal
CUST003911,75,Student,8859,0,75,Bhopal
CUST003912,44,Student,54720,0,55,Nagpur
CUST003913,18,Salaried,43140,0,72,Pune
CUST003914,55,Professional,6081,0,38,Mumbai
CUST003915,45,Student,41302,1,23,Indore
CUST003916,53,Farmer,17026,0,58,Mumbai
CUST003917,51,Professional,36017,0,15,Mumbai
CUST003918,24,Farmer,7899,0,22,Mumbai
CUST003919,24,Salaried,13795,0,40,Bhopal
CUST003920,55,Farmer,23533,0,63,Indore
CUST003921,63,Salaried,77984,0,54,Indore
CUST003922,72,Professional,142462,0,76,Nagpur
CUST003923,43,Professional,23576,0,13,Pune
CUST003924,54,Business,48130,0,13,Bhopal
CUST003925,24,Student,25912,0,62,Nagpur
CUST003926,64,Professional,25249,0,42,Bhopal
CUST003927,70,Student,32087,0,55,Pune
CUST003928,35,Professional,21143,0,16,Bhopal
CUST003929,47,Student,39280,0,30,Pune
CUST003930,53,Farmer,10443,0,51,Indore
CUST003931,66,Student,21245,0,32,Indore
CUST003932,72,Salaried,83985,0,52,Bhopal
CUST003933,57,Farmer,49753,0,39,Bhopal
CUST003934,71,Student,27575,0,22,Nagpur
CUST003935,58,Professional,44425,0,50,Mumbai
CUST003936,49,Business,65655,0,58,Pune
CUST003937,34,Professional,5618,0,54,Bhopal
CUST003938,69,Professional,18145,0,56,Pune
CUST003939,28,Student,13763,0,12,Nagpur
CUST003940,30,Farmer,8253,0,49,Mumbai
CUST003941,62,Farmer,95202,0,47,Mumbai
CUST003942,52,Business,33244,0,60,Mumbai
CUST003943,62,Salaried,43201,0,35,Nagpur
CUST003944,23,Farmer,14163,0,61,Bhopal
CUST003945,27,Student,17880,0,78,Bhopal
CUST003946,43,Business,21947,0,59,Nagpur
CUST003947,72,Student,29118,0,20,Bhopal
CUST003948,32,Professional,38163,0,15,Pune
CUST003949,53,Business,6346,0,45,Nagpur
CUST003950,49,Business,36327,0,38,Pune
CUST003951,74,Business,18702,0,66,Pune
CUST003952,27,Salaried,67882,0,47,Pune
CUST003953,19,Farmer,56807,0,71,Indore
CUST003954,44,Farmer,27010,0,80,Mumbai
CUST003955,30,Professional,22528,0,33,Mumbai
CUST003956,55,Professional,17741,0,59,Bhopal
CUST003957,63,Student,29242,0,43,Indore
CUST003958,41,Student,54356,0,40,Bhopal
CUST003959,52,Student,22894,0,19,Pune
CUST003960,38,Business,14916,0,78,Mumbai
CUST003961,26,Salaried,22535,0,74,Indore
CUST003962,52,Student,27373,0,23,Mumbai
CUST003963,32,Student,10005,0,80,Pune
CUST003964,47,Student,8477,0,16,Indore
CUST003965,57,Professional,15179,0,73,Mumbai
CUST003966,45,Salaried,67761,0,31,Nagpur
CUST003967,53,Professional,51883,0,17,Bhopal
CUST003968,48,Business,7332,0,18,Bhopal
CUST003969,22,Student,11468,0,42,Nagpur
CUST003970,63,Farmer,37664,0,72,Indore
CUST003971,63,Business,16486,0,60,Pune
CUST003972,60,Professional,30410,0,49,Mumbai
CUST003973,62,Student,7588,0,52,Pune
CUST003974,54,Farmer,22214,0,62,Pune
CUST003975,67,Farmer,20640,0,50,Nagpur
CUST003976,57,Salaried,43367,0,55,Mumbai
CUST003977,25,Salaried,29123,0,18,Mumbai
CUST003978,44,Business,24345,0,34,Pune
CUST003979,56,Business,6580,0,33,Nagpur
CUST003980,59,Professional,86437,0,25,Bhopal
CUST003981,23,Salaried,35627,0,61,Mumbai
CUST003982,62,Professional,13387,0,62,Indore
CUST003983,62,Professional,23908,0,27,Bhopal
CUST003984,29,Salaried,16830,0,49,Bhopal
CUST003985,29,Professional,19071,0,42,Indore
CUST003986,23,Business,51229,0,43,Indore
CUST003987,30,Business,11432,0,54,Nagpur
CUST003988,39,Professional,36765,0,22,Mumbai
CUST003989,34,Salaried,53006,0,17,Mumbai
CUST003990,21,Student,32568,0,22,Pune
CUST003991,18,Farmer,19741,0,11,Nagpur
CUST003992,38,Professional,12764,0,49,Nagpur
CUST003993,69,Farmer,13956,0,57,Nagpur
CUST003994,29,Business,24261,0,73,Pune
CUST003995,52,Business,5882,0,54,Nagpur
CUST003996,73,Business,22859,0,57,Mumbai
CUST003997,29,Professional,40364,0,32,Mumbai
CUST003998,27,Professional,7923,0,13,Mumbai
CUST003999,20,Farmer,50710,0,25,Bhopal
CUST004000,36,Salaried,146907,0,54,Pune
CUST004001,55,Farmer,21065,0,31,Nagpur
CUST004002,49,Business,18882,0,29,Mumbai
CUST004003,39,Professional,20147,0,80,Indore
CUST004004,68,Professional,23667,0,24,Mumbai
CUST004005,22,Student,17881,0,41,Bhopal
CUST004006,27,Business,5684,0,72,Pune
CUST004007,68,Professional,19839,0,15,Bhopal
CUST004008,21,Professional,11097,1,22,Mumbai
CUST004009,23,Student,24694,0,77,Mumbai
CUST004010,54,Farmer,55262,0,76,Indore
CUST004011,66,Farmer,11337,0,35,Bhopal
CUST004012,38,Business,75149,0,67,Pune
CUST004013,36,Professional,17058,0,61,Indore
CUST004014,42,Salaried,12230,0,72,Nagpur
CUST004015,49,Salaried,35634,0,51,Mumbai
CUST004016,48,Farmer,15764,0,59,Bhopal
CUST004017,49,Student,21349,0,17,Mumbai
CUST004018,71,Salaried,22385,0,34,Nagpur
CUST004019,37,Farmer,34112,0,79,Pune
CUST004020,59,Student,20909,0,16,Mumbai
CUST004021,19,Salaried,19357,0,48,Indore
CUST004022,30,Student,16759,0,78,Nagpur
CUST004023,70,Professional,31612,0,75,Mumbai
CUST004024,72,Business,15220,0,75,Bhopal
CUST004025,61,Salaried,56791,0,37,Nagpur
CUST004026,47,Business,22561,0,38,Bhopal
CUST004027,22,Business,6791,0,73,Pune
CUST004028,54,Farmer,27359,0,11,Nagpur
CUST004029,42,Business,30730,0,24,Bhopal
CUST004030,18,Business,57323,0,52,Pune
CUST004031,42,Business,13142,0,57,Indore
CUST004032,20,Business,11924,0,28,Mumbai
CUST004033,33,Farmer,34972,0,43,Indore
CUST004034,61,Farmer,49882,0,49,Pune
CUST004035,74,Student,12803,0,62,Nagpur
CUST004036,44,Professional,26650,0,58,Bhopal
CUST004037,71,Business,21160,0,72,Bhopal
CUST004038,56,Salaried,13099,0,60,Nagpur
CUST004039,62,Professional,20308,0,26,Pune
CUST004040,22,Salaried,47082,0,24,Pune
CUST004041,75,Professional,22629,0,18,Pune
CUST004042,52,Student,19576,0,31,Bhopal
CUST004043,61,Professional,33609,0,46,Mumbai
CUST004044,36,Student,50561,0,43,Nagpur
CUST004045,66,Salaried,11210,0,60,Pune
CUST004046,23,Farmer,27449,0,73,Pune
CUST004047,26,Farmer,17132,0,14,Indore
CUST004048,48,Salaried,22700,0,24,Pune
CUST004049,20,Professional,35624,0,33,Nagpur
CUST004050,66,Salaried,18066,0,40,Indore
CUST004051,57,Student,5337,1,66,Pune
CUST004052,46,Farmer,20799,0,15,Mumbai
CUST004053,67,Business,44083,0,36,Bhopal
CUST004054,20,Farmer,30185,0,11,Pune
CUST004055,39,Student,20474,0,32,Bhopal
CUST004056,47,Business,24288,0,17,Indore
CUST004057,42,Business,23052,0,47,Mumbai
CUST004058,22,Business,6499,0,33,Pune
CUST004059,39,Professional,24582,0,13,Indore
CUST004060,22,Business,9052,0,77,Bhopal
CUST004061,53,Business,49428,0,28,Mumbai
CUST004062,38,Salaried,8922,0,24,Nagpur
CUST004063,44,Farmer,16566,0,78,Nagpur
CUST004064,57,Business,14559,0,51,Bhopal
CUST004065,20,Business,65423,0,23,Pune
CUST004066,18,Professional,47796,0,10,Mumbai
CUST004067,21,Professional,4481,0,25,Pune
CUST004068,66,Salaried,21841,0,79,Nagpur
CUST004069,19,Professional,10051,0,59,Bhopal
CUST004070,61,Farmer,24648,0,59,Indore
CUST004071,65,Business,35016,0,72,Mumbai
CUST004072,34,Student,26149,0,68,Indore
CUST004073,75,Business,36634,0,68,Mumbai
CUST004074,74,Student,18399,0,38,Pune
CUST004075,36,Business,26749,0,59,Bhopal
CUST004076,74,Business,35658,0,57,Nagpur
CUST004077,45,Student,16146,0,28,Nagpur
CUST004078,47,Professional,12116,0,79,Pune
CUST004079,43,Business,14041,0,55,Pune
CUST004080,43,Professional,20285,0,63,Indore
CUST004081,64,Professional,22259,0,66,Indore
CUST004082,47,Student,27872,0,53,Bhopal
CUST004083,60,Professional,13148,0,27,Mumbai
CUST004084,31,Business,36439,0,37,Pune
CUST004085,54,Business,78734,0,56,Indore
CUST004086,53,Professional,14631,0,57,Bhopal
CUST004087,31,Professional,122597,0,28,Indore
CUST004088,24,Farmer,88304,0,67,Bhopal
CUST004089,75,Farmer,22210,0,62,Nagpur
CUST004090,30,Business,19870,0,53,Mumbai
CUST004091,74,Business,13909,0,59,Mumbai
CUST004092,45,Business,40610,0,66,Nagpur
CUST004093,62,Business,23269,0,59,Mumbai
CUST004094,60,Business,25036,0,44,Mumbai
CUST004095,67,Business,12283,0,61,Mumbai
CUST004096,68,Business,41501,0,29,Indore
CUST004097,38,Professional,18806,0,41,Pune
CUST004098,66,Professional,10527,0,50,Mumbai
CUST004099,66,Farmer,21013,0,77,Nagpur
CUST004100,61,Salaried,12804,0,18,Nagpur
CUST004101,19,Salaried,57392,0,16,Bhopal
CUST004102,72,Salaried,87276,0,50,Bhopal
CUST004103,30,Business,21431,0,37,Bhopal
CUST004104,71,Salaried,46753,0,56,Mumbai
CUST004105,38,Farmer,45848,0,67,Indore
CUST004106,39,Business,2785,0,47,Bhopal
CUST004107,24,Farmer,14055,0,30,Pune
CUST004108,28,Professional,23994,0,25,Mumbai
CUST004109,57,Professional,16427,0,30,Mumbai
CUST004110,53,Professional,13348,0,45,Pune
CUST004111,25,Business,48293,0,66,Nagpur
CUST004112,66,Salaried,15999,0,27,Indore
CUST004113,48,Professional,27925,0,71,Pune
CUST004114,67,Salaried,45032,0,56,Indore
CUST004115,55,Farmer,60201,0,33,Indore
CUST004116,75,Salaried,10560,0,72,Mumbai
CUST004117,40,Student,11152,0,20,Bhopal
CUST004118,22,Business,25764,0,27,Mumbai
CUST004119,37,Professional,5638,0,29,Nagpur
CUST004120,68,Business,11501,0,51,Bhopal
CUST004121,63,Salaried,52596,0,55,Mumbai
CUST004122,69,Professional,34362,0,12,Mumbai
CUST004123,75,Farmer,20284,0,63,Pune
CUST004124,41,Student,30706,0,34,Mumbai
CUST004125,35,Farmer,36145,0,13,Indore
CUST004126,38,Business,8408,0,16,Pune
CUST004127,62,Student,15810,0,43,Indore
CUST004128,45,Student,115670,0,15,Bhopal
CUST004129,65,Professional,58501,0,20,Bhopal
CUST004130,53,Salaried,26088,0,26,Mumbai
CUST004131,18,Farmer,27200,0,12,Bhopal
CUST004132,42,Business,21469,0,70,Indore
CUST004133,42,Salaried,6525,0,44,Indore
CUST004134,39,Student,14476,0,75,Indore
CUST004135,44,Student,29388,0,26,Bhopal
CUST004136,64,Student,16060,0,80,Pune
CUST004137,49,Student,10801,0,44,Nagpur
CUST004138,46,Salaried,11727,0,50,Mumbai
CUST004139,75,Salaried,59493,0,12,Pune
CUST004140,69,Salaried,15490,0,41,Nagpur
CUST004141,29,Student,50272,0,18,Pune
CUST004142,54,Business,27290,0,21,Nagpur
CUST004143,18,Salaried,18737,0,53,Mumbai
CUST004144,22,Business,12941,0,68,Bhopal
CUST004145,68,Salaried,35050,0,25,Nagpur
CUST004146,63,Business,45551,0,35,Nagpur
CUST004147,29,Salaried,37607,0,21,Nagpur
CUST004148,45,Business,8954,0,36,Nagpur
CUST004149,63,Salaried,15462,0,59,Bhopal
CUST004150,58,Farmer,16723,0,34,Indore
CUST004151,70,Business,5788,0,73,Mumbai
CUST004152,63,Business,30484,0,70,Bhopal
CUST004153,64,Farmer,33738,1,17,Indore
CUST004154,29,Farmer,32883,0,10,Nagpur
CUST004155,29,Business,29083,0,43,Pune
CUST004156,74,Farmer,17696,0,34,Nagpur
CUST004157,62,Salaried,12617,0,34,Pune
CUST004158,72,Student,17654,0,39,Pune
CUST004159,43,Farmer,27447,0,47,Mumbai
CUST004160,44,Farmer,54065,0,46,Pune
CUST004161,45,Student,23262,0,54,Pune
CUST004162,51,Salaried,22716,0,42,Bhopal
CUST004163,66,Business,6093,0,18,Nagpur
CUST004164,22,Professional,28765,0,54,Nagpur
CUST004165,57,Professional,57289,0,20,Indore
CUST004166,18,Salaried,20396,0,50,Mumbai
CUST004167,67,Student,19363,0,18,Mumbai
CUST004168,34,Student,16935,0,67,Bhopal
CUST004169,65,Professional,35940,0,57,Indore
CUST004170,37,Professional,5928,0,50,Mumbai
CUST004171,65,Business,50311,0,39,Mumbai
CUST004172,28,Salaried,18791,0,55,Indore
CUST004173,47,Professional,29143,0,51,Indore
CUST004174,47,Professional,38079,0,67,Pune
CUST004175,27,Professional,11636,0,63,Nagpur
CUST004176,73,Business,21721,0,50,Indore
CUST004177,73,Business,18517,0,61,Bhopal
CUST004178,18,Professional,9957,0,32,Pune
CUST004179,55,Business,45271,0,37,Nagpur
CUST004180,19,Professional,17525,0,70,Pune
CUST004181,35,Student,9704,0,35,Nagpur
CUST004182,49,Professional,22647,0,30,Bhopal
CUST004183,71,Farmer,8135,0,45,Pune
CUST004184,30,Professional,16063,0,73,Indore
CUST004185,45,Business,27058,0,72,Nagpur
CUST004186,40,Salaried,7633,0,18,Bhopal
CUST004187,63,Professional,34255,0,47,Pune
CUST004188,33,Farmer,23477,0,73,Pune
CUST004189,44,Professional,38244,0,11,Bhopal
CUST004190,58,Business,37924,0,53,Bhopal
CUST004191,61,Farmer,15697,0,64,Mumbai
CUST004192,25,Farmer,15984,0,26,Mumbai
CUST004193,36,Student,30722,0,57,Pune
CUST004194,41,Farmer,10517,0,70,Nagpur
CUST004195,19,Professional,10561,0,57,Indore
CUST004196,33,Business,14303,0,51,Pune
CUST004197,73,Student,8573,0,70,Bhopal
CUST004198,53,Student,9636,0,52,Pune
CUST004199,75,Business,9836,0,51,Mumbai
CUST004200,32,Farmer,17568,0,40,Pune
CUST004201,49,Farmer,17033,0,70,Nagpur
CUST004202,38,Farmer,42774,0,22,Indore
CUST004203,66,Business,17780,0,51,Nagpur
CUST004204,51,Professional,20604,0,69,Mumbai
CUST004205,75,Student,73955,0,18,Indore
CUST004206,42,Business,4573,0,45,Pune
CUST004207,41,Salaried,25255,0,70,Pune
CUST004208,32,Salaried,18810,0,51,Bhopal
CUST004209,70,Farmer,27088,0,71,Mumbai
CUST004210,27,Student,14895,0,50,Indore
CUST004211,38,Farmer,17704,0,78,Pune
CUST004212,70,Business,52062,0,25,Bhopal
CUST004213,64,Salaried,30416,0,34,Mumbai
CUST004214,69,Farmer,18305,0,46,Pune
CUST004215,68,Professional,12810,0,64,Nagpur
CUST004216,37,Student,10493,0,36,Pune
CUST004217,36,Salaried,15518,0,13,Indore
CUST004218,23,Student,3160,0,69,Pune
CUST004219,46,Professional,19424,0,30,Mumbai
CUST004220,46,Student,73716,0,23,Bhopal
CUST004221,47,Student,23987,0,35,Mumbai
CUST004222,47,Student,13806,0,30,Mumbai
CUST004223,26,Student,4585,0,12,Nagpur
CUST004224,21,Student,12578,0,80,Indore
CUST004225,41,Business,15532,0,50,Indore
CUST004226,53,Salaried,25643,0,65,Bhopal
CUST004227,43,Business,15909,0,51,Mumbai
CUST004228,71,Salaried,76728,0,46,Bhopal
CUST004229,54,Farmer,18524,0,15,Mumbai
CUST004230,21,Business,43904,0,73,Nagpur
CUST004231,22,Business,7258,0,29,Nagpur
CUST004232,51,Business,20927,0,40,Nagpur
CUST004233,66,Student,12663,0,55,Bhopal
CUST004234,23,Professional,44853,0,53,Nagpur
CUST004235,49,Professional,16607,0,79,Nagpur
CUST004236,51,Professional,53241,0,60,Pune
CUST004237,53,Salaried,33916,0,36,Indore
CUST004238,28,Salaried,15209,0,43,Pune
CUST004239,33,Salaried,10373,0,13,Nagpur
CUST004240,59,Business,13157,0,71,Nagpur
CUST004241,20,Business,17718,0,39,Pune
CUST004242,73,Business,33756,0,74,Bhopal
CUST004243,38,Professional,21419,0,60,Nagpur
CUST004244,50,Student,38424,0,73,Nagpur
CUST004245,60,Professional,56635,0,80,Nagpur
CUST004246,20,Business,22210,0,14,Pune
CUST004247,32,Farmer,11086,0,72,Nagpur
CUST004248,40,Salaried,27986,0,57,Mumbai
CUST004249,75,Business,84295,0,60,Pune
CUST004250,27,Farmer,40080,0,10,Mumbai
CUST004251,36,Student,26502,0,57,Mumbai
CUST004252,42,Business,11997,0,35,Mumbai
CUST004253,34,Student,18967,0,35,Bhopal
CUST004254,75,Student,7533,0,60,Nagpur
CUST004255,59,Student,9996,0,67,Nagpur
CUST004256,46,Farmer,28398,0,75,Indore
CUST004257,31,Business,6602,0,24,Nagpur
CUST004258,42,Salaried,17139,0,36,Pune
CUST004259,66,Farmer,9344,0,48,Pune
CUST004260,74,Farmer,10300,0,48,Bhopal
CUST004261,47,Salaried,22490,0,39,Mumbai
CUST004262,74,Student,13169,0,37,Mumbai
CUST004263,19,Student,8271,0,11,Pune
CUST004264,71,Business,14863,0,52,Pune
CUST004265,49,Professional,8101,0,51,Indore
CUST004266,43,Farmer,50638,0,31,Indore
CUST004267,48,Farmer,35139,0,46,Pune
CUST004268,22,Farmer,35023,0,23,Nagpur
CUST004269,72,Salaried,12382,0,16,Nagpur
CUST004270,35,Salaried,29069,0,48,Indore
CUST004271,42,Farmer,24805,0,30,Nagpur
CUST004272,21,Student,12979,0,37,Pune
CUST004273,45,Student,20508,0,19,Bhopal
CUST004274,44,Salaried,7323,0,48,Nagpur
CUST004275,75,Salaried,10542,0,48,Pune
CUST004276,34,Professional,20126,0,36,Nagpur
CUST004277,58,Salaried,15423,0,70,Pune
CUST004278,18,Salaried,27281,0,21,Pune
CUST004279,47,Farmer,13201,0,44,Bhopal
CUST004280,19,Farmer,16936,0,71,Nagpur
CUST004281,64,Business,21286,0,37,Nagpur
CUST004282,43,Professional,12514,0,13,Nagpur
CUST004283,49,Professional,16745,0,69,Indore
CUST004284,29,Salaried,24685,0,15,Nagpur
CUST004285,67,Student,62725,0,46,Indore
CUST004286,30,Student,12561,0,13,Bhopal
CUST004287,73,Business,15471,0,40,Indore
CUST004288,69,Salaried,148054,0,15,Mumbai
CUST004289,71,Professional,39779,0,72,Pune
CUST004290,63,Salaried,47629,0,46,Bhopal
CUST004291,23,Farmer,31082,0,57,Indore
CUST004292,70,Professional,46679,0,79,Pune
CUST004293,41,Student,12120,0,80,Mumbai
CUST004294,27,Student,43292,0,54,Indore
CUST004295,29,Farmer,36063,0,61,Bhopal
CUST004296,47,Student,10215,0,47,Pune
CUST004297,70,Professional,17100,0,79,Indore
CUST004298,41,Professional,5177,0,21,Mumbai
CUST004299,34,Business,23448,0,52,Bhopal
CUST004300,59,Professional,42689,0,67,Mumbai
CUST004301,73,Business,14960,0,15,Bhopal
CUST004302,50,Business,10959,0,53,Mumbai
CUST004303,58,Business,10495,0,27,Pune
CUST004304,70,Professional,21070,0,20,Indore
CUST004305,74,Salaried,30882,0,74,Mumbai
CUST004306,20,Farmer,63829,0,23,Mumbai
CUST004307,18,Student,4939,0,80,Pune
CUST004308,65,Business,57560,0,52,Indore
CUST004309,25,Student,24329,0,57,Mumbai
CUST004310,43,Farmer,41160,0,60,Pune
CUST004311,54,Student,34521,0,62,Nagpur
CUST004312,32,Professional,21963,0,29,Pune
CUST004313,63,Salaried,21399,0,74,Nagpur
CUST004314,49,Business,27834,0,19,Bhopal
CUST004315,33,Professional,17979,0,48,Pune
CUST004316,52,Salaried,18955,0,34,Nagpur
CUST004317,19,Salaried,1770,0,47,Nagpur
CUST004318,31,Business,31982,0,19,Nagpur
CUST004319,34,Professional,12533,0,25,Indore
CUST004320,40,Professional,44180,0,11,Mumbai
CUST004321,37,Student,41422,0,59,Bhopal
CUST004322,31,Student,15523,0,64,Mumbai
CUST004323,55,Professional,32212,0,15,Indore
CUST004324,20,Professional,29342,0,50,Bhopal
CUST004325,19,Student,14502,0,70,Indore
CUST004326,66,Farmer,33957,0,22,Indore
CUST004327,62,Farmer,61017,0,54,Indore
CUST004328,19,Professional,45349,0,14,Indore
CUST004329,66,Salaried,8215,0,70,Bhopal
CUST004330,52,Salaried,30074,0,20,Pune
CUST004331,64,Salaried,39954,0,68,Indore
CUST004332,65,Student,13905,0,40,Mumbai
CUST004333,48,Salaried,44187,0,51,Bhopal
CUST004334,53,Professional,12923,0,37,Mumbai
CUST004335,44,Salaried,17858,0,11,Pune
CUST004336,55,Salaried,13243,0,74,Indore
CUST004337,22,Farmer,11916,1,33,Indore
CUST004338,35,Farmer,27803,0,59,Mumbai
CUST004339,59,Salaried,8662,0,42,Mumbai
CUST004340,25,Farmer,18524,0,72,Pune
CUST004341,75,Professional,27813,0,47,Pune
CUST004342,20,Student,13361,0,52,Indore
CUST004343,25,Business,50256,0,19,Pune
CUST004344,48,Professional,19527,0,41,Nagpur
CUST004345,42,Business,60277,1,58,Nagpur
CUST004346,37,Business,69289,0,38,Bhopal
CUST004347,73,Farmer,8087,0,73,Pune
CUST004348,63,Professional,28591,0,24,Nagpur
CUST004349,28,Business,24749,0,26,Mumbai
CUST004350,54,Salaried,16598,0,66,Indore
CUST004351,41,Professional,22054,0,12,Mumbai
CUST004352,75,Student,146859,0,79,Nagpur
CUST004353,44,Professional,31694,0,14,Bhopal
CUST004354,45,Farmer,36191,0,64,Nagpur
CUST004355,22,Salaried,19962,0,43,Bhopal
CUST004356,48,Professional,28853,0,74,Pune
CUST004357,74,Business,12494,0,25,Nagpur
CUST004358,28,Salaried,36712,1,33,Pune
CUST004359,46,Farmer,58357,0,57,Mumbai
CUST004360,34,Professional,38832,0,18,Pune
CUST004361,55,Professional,13261,0,24,Mumbai
CUST004362,20,Business,11279,0,35,Pune
CUST004363,37,Business,111563,0,60,Nagpur
CUST004364,41,Salaried,55268,0,75,Nagpur
CUST004365,25,Farmer,36289,0,44,Mumbai
CUST004366,51,Salaried,61543,0,48,Pune
CUST004367,38,Business,21564,0,71,Pune
CUST004368,30,Professional,35799,0,71,Indore
CUST004369,31,Salaried,49839,0,32,Indore
CUST004370,53,Farmer,17974,0,19,Pune
CUST004371,60,Business,30058,0,75,Pune
CUST004372,73,Salaried,45617,0,71,Mumbai
CUST004373,22,Farmer,10794,0,31,Pune
CUST004374,58,Professional,16809,0,56,Pune
CUST004375,70,Student,44830,0,62,Nagpur
CUST004376,66,Professional,25219,0,15,Bhopal
CUST004377,67,Professional,22966,0,13,Pune
CUST004378,60,Student,21152,0,60,Indore
CUST004379,56,Business,48506,0,26,Indore
